46	0	0	0	1	4	1	139	-	54	102	7	57	chr10	135534747	108346433	108346618	2	17,29,	45,66,	108346433,108346589,
50	6	0	0	0	0	0	0	+	54	102	1	57	chr3	198022430	62105401	62105457	1	56,	1,	62105401,
52	6	0	0	1	11	1	13	+	54	102	7	76	chr12	133851895	3024267	3024338	2	50,8,	7,68,	3024267,3024330,
56	13	0	0	0	0	0	0	-	54	102	7	76	chr9	141213431	69741572	69741641	1	69,	26,	69741572,
50	7	0	0	0	0	0	0	-	54	102	0	57	chr7	159138663	6842524	6842581	1	57,	45,	6842524,
50	7	0	0	0	0	0	0	-	54	102	0	57	chr22	51304566	29921119	29921176	1	57,	45,	29921119,
47	4	0	0	0	0	0	0	-	54	102	7	58	chr2	243199373	55297535	55297586	1	51,	44,	55297535,
46	1	0	0	1	6	1	140	-	54	102	1	54	chr1	249250621	245068992	245069179	2	15,32,	48,69,	245068992,245069147,
48	2	0	0	1	7	2	7	-	54	102	0	57	chr1	249250621	62151539	62151596	3	5,7,38,	45,50,64,	62151539,62151547,62151558,
50	7	0	0	0	0	0	0	+	54	102	0	57	chr7	159138663	5961590	5961647	1	57,	0,	5961590,
49	5	0	0	0	0	1	19	+	54	102	0	54	chr3	198022430	151711833	151711906	2	6,48,	0,6,	151711833,151711858,
46	1	0	0	1	3	1	6	+	54	102	0	50	chr19	59128983	53628693	53628746	2	38,9,	0,41,	53628693,53628737,
50	7	0	0	0	0	0	0	+	54	102	1	58	chr16	90354753	12047314	12047371	1	57,	1,	12047314,
52	7	0	0	1	10	1	11	+	54	102	7	76	chr11	135006516	72849765	72849835	2	51,8,	7,68,	72849765,72849827,
48	5	0	0	0	0	0	0	+	54	102	1	54	chr10	135534747	68253772	68253825	1	53,	1,	68253772,
48	6	0	0	0	0	0	0	-	54	102	0	54	chrX	155270560	3816302	3816356	1	54,	48,	3816302,
45	2	0	0	1	3	0	0	-	54	102	0	50	chr5	180915260	64787749	64787796	2	5,42,	52,60,	64787749,64787754,
45	2	0	0	0	0	1	382318	-	54	102	0	47	chr2	243199373	38947218	39329583	2	36,11,	55,91,	38947218,39329572,
48	6	0	0	0	0	0	0	-	54	102	0	54	chr11	135006516	76721249	76721303	1	54,	48,	76721249,
46	2	0	0	0	0	2	154	-	54	102	0	48	chr10	135534747	101920432	101920634	3	23,18,7,	54,77,95,	101920432,101920590,101920627,
48	6	0	0	0	0	0	0	+	54	102	0	54	chr9	141213431	86787735	86787789	1	54,	0,	86787735,
48	6	0	0	0	0	0	0	+	54	102	0	54	chr5	180915260	61748685	61748739	1	54,	0,	61748685,
49	8	0	0	0	0	0	0	-	54	102	1	58	chr7	159138663	150727880	150727937	1	57,	44,	150727880,
48	5	0	0	1	1	1	33	-	54	102	0	54	chr4	191154276	184920030	184920116	2	17,36,	48,66,	184920030,184920080,
46	5	0	0	0	0	0	0	-	54	102	7	58	chr2	243199373	202513640	202513691	1	51,	44,	202513640,
55	14	0	0	0	0	0	0	-	54	102	7	76	chr15	102531392	20526041	20526110	1	69,	26,	20526041,
46	1	0	0	2	16	2	10	-	54	102	10	73	chr1	249250621	109952380	109952437	3	8,13,26,	29,44,66,	109952380,109952390,109952411,
49	8	0	0	0	0	0	0	+	54	102	1	58	chrX	155270560	74236699	74236756	1	57,	1,	74236699,
49	8	0	0	0	0	0	0	+	54	102	0	57	chr8	146364022	22609515	22609572	1	57,	0,	22609515,
45	1	0	0	2	4	1	4	+	54	102	0	50	chr2	243199373	24560597	24560647	3	6,35,5,	0,7,45,	24560597,24560607,24560642,
44	2	0	0	0	0	1	135	+	54	102	8	54	chr18	78077248	74921340	74921521	2	31,15,	8,39,	74921340,74921506,
49	8	0	0	0	0	0	0	+	54	102	1	58	chr18	78077248	74614634	74614691	1	57,	1,	74614634,
49	8	0	0	0	0	0	0	+	54	102	0	57	chr17	81195210	26956985	26957042	1	57,	0,	26956985,
44	2	0	0	1	3	0	0	+	54	102	1	50	chr1	249250621	218135311	218135357	2	41,5,	1,45,	218135311,218135352,
44	3	0	0	1	3	0	0	-	54	102	0	50	chr4	191154276	65423918	65423965	2	5,42,	52,60,	65423918,65423923,
47	5	0	0	1	6	1	7	-	54	102	0	58	chr16	90354753	2639542	2639601	2	35,17,	44,85,	2639542,2639584,
44	3	0	0	1	3	0	0	-	54	102	0	50	chr1	249250621	235935389	235935436	2	5,42,	52,60,	235935389,235935394,
45	5	0	0	0	0	0	0	+	54	102	0	50	chr8	146364022	33111530	33111580	1	50,	0,	33111530,
44	3	0	0	1	3	0	0	+	54	102	0	50	chr6_cox_hap2	4795371	2074390	2074437	2	41,6,	0,44,	2074390,2074431,
47	7	0	0	0	0	0	0	+	54	102	0	54	chr20	63025520	479090	479144	1	54,	0,	479090,
45	5	0	0	0	0	0	0	+	54	102	0	50	chr2	243199373	106987056	106987106	1	50,	0,	106987056,
45	5	0	0	0	0	0	0	+	54	102	0	50	chr2	243199373	87114557	87114607	1	50,	0,	87114557,
43	3	0	0	0	0	0	0	+	54	102	8	54	chr18	78077248	8644088	8644134	1	46,	8,	8644088,
48	7	0	0	0	0	1	19	+	54	102	0	55	chr1	249250621	236661322	236661396	2	6,49,	0,6,	236661322,236661347,
44	3	0	0	1	7	1	157	-	54	102	0	54	chr9	141213431	3961927	3962131	2	30,17,	48,85,	3961927,3962114,
43	4	0	0	0	0	0	0	+	54	102	10	57	chr7	159138663	138215327	138215374	1	47,	10,	138215327,
54	15	0	0	0	0	0	0	+	54	102	7	76	chr6	171115067	90256295	90256364	1	69,	7,	90256295,
43	3	0	0	1	3	0	0	+	54	102	1	50	chr3	198022430	117513782	117513828	2	41,5,	1,45,	117513782,117513823,
48	9	0	0	0	0	0	0	+	54	102	0	57	chr3	198022430	113428475	113428532	1	57,	0,	113428475,
41	1	0	0	1	7	0	0	+	54	102	1	50	chr2	243199373	204621976	204622018	2	35,7,	1,43,	204621976,204622011,
45	6	0	0	0	0	0	0	+	54	102	0	51	chr2	243199373	197895640	197895691	1	51,	0,	197895640,
44	5	0	0	0	0	0	0	+	54	102	1	50	chr12	133851895	104552646	104552695	1	49,	1,	104552646,
44	5	0	0	0	0	0	0	+	54	102	1	50	chr1	249250621	9198391	9198440	1	49,	1,	9198391,
40	0	0	0	1	5	1	137	-	54	102	9	54	chr14	107349540	74328164	74328341	2	13,27,	48,66,	74328164,74328314,
43	4	0	0	1	3	0	0	-	54	102	0	50	chr1	249250621	4345079	4345126	2	5,42,	52,60,	4345079,4345084,
45	7	0	0	0	0	0	0	+	54	102	0	52	chr2	243199373	59828211	59828263	1	52,	0,	59828211,
44	4	0	0	1	9	1	168	+	54	102	0	57	chr17	81195210	43454390	43454606	2	36,12,	0,45,	43454390,43454594,
40	3	0	0	0	0	0	0	-	54	102	7	50	chr12	133851895	15175346	15175389	1	43,	52,	15175346,
41	2	0	0	1	7	1	6	-	54	102	0	50	chr1	249250621	45556357	45556406	2	30,13,	52,89,	45556357,45556393,
39	2	0	0	0	0	0	0	+	54	102	7	48	chr22	51304566	30294077	30294118	1	41,	7,	30294077,
42	5	0	0	0	0	0	0	+	54	102	7	54	chr10	135534747	93575818	93575865	1	47,	7,	93575818,
43	6	0	0	0	0	0	0	+	54	102	1	50	chr10	135534747	88163482	88163531	1	49,	1,	88163482,
43	6	0	0	0	0	0	0	+	54	102	1	50	chr10	135534747	5914626	5914675	1	49,	1,	5914626,
45	8	0	0	0	0	0	0	+	54	102	1	54	chr1	249250621	27356773	27356826	1	53,	1,	27356773,
45	9	0	0	0	0	0	0	-	54	102	0	54	chr2	243199373	109760067	109760121	1	54,	48,	109760067,
39	1	0	0	1	2	1	6	-	54	102	8	50	chr18	78077248	56129281	56129327	2	8,32,	52,62,	56129281,56129295,
42	6	0	0	0	0	0	0	-	54	102	0	48	chr16	90354753	71045338	71045386	1	48,	54,	71045338,
38	2	0	0	0	0	0	0	-	54	102	7	47	chr16	90354753	18496805	18496845	1	40,	55,	18496805,
38	2	0	0	0	0	0	0	-	54	102	7	47	chr16	90354753	15249562	15249602	1	40,	55,	15249562,
41	5	0	0	0	0	0	0	-	54	102	11	57	chr1	249250621	156317898	156317944	1	46,	45,	156317898,
36	0	0	0	0	0	0	0	-	54	102	0	36	chr1	249250621	62688130	62688166	1	36,	66,	62688130,
38	2	0	0	0	0	0	0	-	54	102	7	47	chr1	249250621	27349892	27349932	1	40,	55,	27349892,
43	7	0	0	0	0	0	0	+	54	102	8	58	chr8	146364022	124636031	124636081	1	50,	8,	124636031,
43	7	0	0	0	0	0	0	+	54	102	8	58	chr5	180915260	71525826	71525876	1	50,	8,	71525826,
38	2	0	0	0	0	0	0	+	54	102	7	47	chr16	90354753	16403014	16403054	1	40,	7,	16403014,
38	2	0	0	0	0	0	0	+	54	102	7	47	chr16	90354753	15004359	15004399	1	40,	7,	15004359,
37	1	0	0	0	0	0	0	+	54	102	0	38	chr1	249250621	173791049	173791087	1	38,	0,	173791049,
36	1	0	0	0	0	0	0	-	54	102	20	57	chr9	141213431	24676350	24676387	1	37,	45,	24676350,
39	4	0	0	0	0	0	0	-	54	102	7	50	chr5	180915260	8563651	8563694	1	43,	52,	8563651,
38	3	0	0	0	0	0	0	-	54	102	9	50	chr3	198022430	71876335	71876376	1	41,	52,	71876335,
46	11	0	0	0	0	0	0	-	54	102	1	58	chr3	198022430	55967090	55967147	1	57,	44,	55967090,
36	1	0	0	0	0	0	0	-	54	102	1	38	chr20	63025520	34468755	34468792	1	37,	64,	34468755,
41	6	0	0	0	0	0	0	-	54	102	10	57	chr1	249250621	235287516	235287563	1	47,	45,	235287516,
44	9	0	0	0	0	0	0	+	54	102	0	53	chr8	146364022	70519705	70519758	1	53,	0,	70519705,
36	0	0	0	0	0	1	312	+	54	102	0	36	chr12	133851895	58384358	58384706	2	7,29,	0,7,	58384358,58384677,
44	10	0	0	0	0	0	0	-	54	102	0	54	chr9	141213431	140470912	140470966	1	54,	48,	140470912,
35	1	0	0	0	0	0	0	-	54	102	0	36	chr9	141213431	128010255	128010291	1	36,	66,	128010255,
35	1	0	0	0	0	0	0	-	54	102	0	36	chr6	171115067	20167045	20167081	1	36,	66,	20167045,
42	8	0	0	0	0	0	0	-	54	102	0	50	chr5	180915260	16567931	16567981	1	50,	52,	16567931,
35	1	0	0	0	0	0	0	-	54	102	0	36	chr2	243199373	62123591	62123627	1	36,	66,	62123591,
35	1	0	0	0	0	0	0	-	54	102	0	36	chr1	249250621	114098400	114098436	1	36,	66,	114098400,
37	3	0	0	0	0	0	0	+	54	102	0	40	chr9	141213431	91478285	91478325	1	40,	0,	91478285,
35	1	0	0	0	0	0	0	+	54	102	6	42	chr2	243199373	157152363	157152399	1	36,	6,	157152363,
43	9	0	0	0	0	0	0	+	54	102	0	52	chr2	243199373	92210881	92210933	1	52,	0,	92210881,
35	1	0	0	0	0	0	0	+	54	102	0	36	chr17	81195210	29643020	29643056	1	36,	0,	29643020,
34	1	0	0	0	0	0	0	-	54	102	1	36	chr8	146364022	13964600	13964635	1	35,	66,	13964600,
34	1	0	0	0	0	0	0	-	54	102	1	36	chr5	180915260	154306485	154306520	1	35,	66,	154306485,
34	1	0	0	0	0	0	0	-	54	102	1	36	chr13	115169878	103492909	103492944	1	35,	66,	103492909,
36	3	0	0	0	0	0	0	-	54	102	12	51	chr1	249250621	155500701	155500740	1	39,	51,	155500701,
38	5	0	0	0	0	0	0	-	54	102	7	50	chr1	249250621	46719154	46719197	1	43,	52,	46719154,
34	1	0	0	0	0	0	0	+	54	102	1	36	chr9	141213431	111675141	111675176	1	35,	1,	111675141,
34	1	0	0	0	0	0	0	+	54	102	7	42	chr9	141213431	36438051	36438086	1	35,	7,	36438051,
34	1	0	0	0	0	0	0	+	54	102	7	42	chr7	159138663	4977388	4977423	1	35,	7,	4977388,
34	1	0	0	0	0	0	0	+	54	102	1	36	chr19	59128983	13541127	13541162	1	35,	1,	13541127,
34	1	0	0	0	0	0	0	+	54	102	1	36	chr15	102531392	89995616	89995651	1	35,	1,	89995616,
34	1	0	0	0	0	0	0	+	54	102	1	36	chr14	107349540	103003386	103003421	1	35,	1,	103003386,
40	7	0	0	0	0	0	0	+	54	102	0	47	chr12	133851895	49712805	49712852	1	47,	0,	49712805,
34	2	0	0	0	0	0	0	-	54	102	0	36	chrX	155270560	98965850	98965886	1	36,	66,	98965850,
34	2	0	0	0	0	0	0	-	54	102	0	36	chr7	159138663	53994115	53994151	1	36,	66,	53994115,
34	2	0	0	0	0	0	0	-	54	102	0	36	chr20	63025520	41550100	41550136	1	36,	66,	41550100,
33	1	0	0	0	0	0	0	-	54	102	0	34	chr2	243199373	10946371	10946405	1	34,	68,	10946371,
40	8	0	0	0	0	0	0	-	54	102	0	48	chr16	90354753	4341793	4341841	1	48,	54,	4341793,
34	2	0	0	0	0	0	0	-	54	102	0	36	chr12	133851895	76620090	76620126	1	36,	66,	76620090,
34	2	0	0	0	0	0	0	-	54	102	0	36	chr1	249250621	52019703	52019739	1	36,	66,	52019703,
34	2	0	0	0	0	0	0	+	54	102	0	36	chr9	141213431	115322586	115322622	1	36,	0,	115322586,
35	3	0	0	0	0	0	0	+	54	102	0	38	chr2	243199373	135955470	135955508	1	38,	0,	135955470,
34	2	0	0	0	0	0	0	+	54	102	0	36	chr18	78077248	71988645	71988681	1	36,	0,	71988645,
37	6	0	0	0	0	0	0	-	54	102	7	50	chr4	191154276	100117260	100117303	1	43,	52,	100117260,
32	1	0	0	0	0	0	0	-	54	102	5	38	chr16	90354753	11743973	11744006	1	33,	64,	11743973,
42	11	0	0	0	0	0	0	+	54	102	0	53	chr5	180915260	165162260	165162313	1	53,	0,	165162260,
32	1	0	0	0	0	0	0	+	54	102	7	40	chr3	198022430	61646859	61646892	1	33,	7,	61646859,
33	2	0	0	0	0	0	0	+	54	102	1	36	chr2	243199373	85205227	85205262	1	35,	1,	85205227,
33	2	0	0	0	0	0	0	+	54	102	1	36	chr12	133851895	112689682	112689717	1	35,	1,	112689682,
32	1	0	0	0	0	0	0	+	54	102	7	40	chr12	133851895	17971294	17971327	1	33,	7,	17971294,
33	2	0	0	0	0	0	0	+	54	102	1	36	chr11	135006516	33988722	33988757	1	35,	1,	33988722,
33	3	0	0	0	0	0	0	-	54	102	0	36	chr6	171115067	27741410	27741446	1	36,	66,	27741410,
32	2	0	0	0	0	0	0	-	54	102	14	48	chr1	249250621	92123957	92123991	1	34,	54,	92123957,
32	2	0	0	0	0	0	0	-	54	102	6	40	chr1	249250621	33406695	33406729	1	34,	62,	33406695,
33	3	0	0	0	0	0	0	+	54	102	0	36	chr3	198022430	185880900	185880936	1	36,	0,	185880900,
34	4	0	0	0	0	0	0	+	54	102	20	58	chr2	243199373	178672273	178672311	1	38,	20,	178672273,
33	3	0	0	0	0	0	0	+	54	102	0	36	chr2	243199373	118901815	118901851	1	36,	0,	118901815,
33	3	0	0	0	0	0	0	+	54	102	0	36	chr15	102531392	25644821	25644857	1	36,	0,	25644821,
31	1	0	0	0	0	0	0	+	54	102	0	32	chr10	135534747	3013240	3013272	1	32,	0,	3013240,
33	3	0	0	0	0	0	0	+	54	102	0	36	chr1	249250621	36221415	36221451	1	36,	0,	36221415,
29	0	0	0	0	0	0	0	-	54	102	7	36	chr3	198022430	24787864	24787893	1	29,	66,	24787864,
35	6	0	0	0	0	0	0	-	54	102	9	50	chr15	102531392	85746966	85747007	1	41,	52,	85746966,
35	6	0	0	0	0	0	0	-	54	102	9	50	chr15	102531392	83140490	83140531	1	41,	52,	83140490,
29	0	0	0	0	0	0	0	-	54	102	7	36	chr1	249250621	183435443	183435472	1	29,	66,	183435443,
29	0	0	0	0	0	0	0	+	54	102	7	36	chr19	59128983	46379322	46379351	1	29,	7,	46379322,
35	6	0	0	0	0	0	0	+	54	102	9	50	chr15	102531392	82975930	82975971	1	41,	9,	82975930,
29	0	0	0	0	0	0	0	+	54	102	32	61	chr10	135534747	117280935	117280964	1	29,	32,	117280935,
29	0	0	0	0	0	0	0	+	54	102	7	36	chr1	249250621	34617556	34617585	1	29,	7,	34617556,
28	0	0	0	0	0	0	0	+	54	102	32	60	chr4	191154276	162951344	162951372	1	28,	32,	162951344,
32	4	0	0	0	0	0	0	+	54	102	0	36	chr10	135534747	12287360	12287396	1	36,	0,	12287360,
32	4	0	0	0	0	0	0	+	54	102	0	36	chr1	249250621	109404060	109404096	1	36,	0,	109404060,
27	0	0	0	0	0	0	0	-	54	102	32	59	chr7	159138663	101289959	101289986	1	27,	43,	101289959,
29	2	0	0	0	0	0	0	-	54	102	19	50	chr2	243199373	39329527	39329558	1	31,	52,	39329527,
27	0	0	0	0	0	0	0	+	54	102	32	59	chr6	171115067	88297764	88297791	1	27,	32,	88297764,
28	1	0	0	0	0	0	0	+	54	102	7	36	chr22	51304566	17560858	17560887	1	29,	7,	17560858,
27	0	0	0	0	0	0	0	+	54	102	32	59	chr19	59128983	7344679	7344706	1	27,	32,	7344679,
31	5	0	0	0	0	0	0	-	54	102	0	36	chr6	171115067	6616000	6616036	1	36,	66,	6616000,
26	0	0	0	0	0	0	0	+	54	102	32	58	chr6	171115067	42636585	42636611	1	26,	32,	42636585,
31	5	0	0	0	0	0	0	+	54	102	0	36	chr10	135534747	104525095	104525131	1	36,	0,	104525095,
31	7	0	0	0	0	0	0	+	54	102	20	58	chr16	90354753	73337053	73337091	1	38,	20,	73337053,
28	8	0	0	0	0	0	0	+	54	102	22	58	chr5	180915260	34696050	34696086	1	36,	22,	34696050,
48	0	0	0	0	0	0	0	+	55	75	0	48	chr4	191154276	65770502	65770550	1	48,	0,	65770502,
97	0	0	0	0	0	0	0	+	56	125	0	97	chr4	191154276	71553805	71553902	1	97,	0,	71553805,
30	0	0	0	0	0	1	351	+	56	125	9	39	chr8	146364022	67176573	67176954	2	20,10,	9,29,	67176573,67176944,
22	0	0	0	0	0	0	0	-	56	125	21	43	chr13	115169878	78345315	78345337	1	22,	82,	78345315,
20	0	0	0	0	0	0	0	-	56	125	11	31	chr13	115169878	62134898	62134918	1	20,	94,	62134898,
49	0	0	0	0	0	0	0	+	57	77	0	49	chr4	191154276	81729575	81729624	1	49,	0,	81729575,
93	0	0	0	0	0	0	0	-	58	118	0	93	chr4	191154276	2684671	2684764	1	93,	25,	2684671,
66	8	0	0	1	11	1	24	-	58	118	8	93	chrX	155270560	51622343	51622441	2	28,46,	25,64,	51622343,51622395,
58	4	0	0	1	17	1	30	-	58	118	14	93	chrX	155270560	22400562	22400654	2	20,42,	25,62,	22400562,22400612,
60	6	0	0	1	18	1	31	+	58	118	9	93	chr7	159138663	44336478	44336575	2	37,29,	9,64,	44336478,44336546,
63	8	0	0	1	8	2	17	+	58	118	12	91	chr14	107349540	77866522	77866610	3	27,14,30,	12,39,61,	77866522,77866550,77866580,
56	5	0	0	1	15	1	28	+	58	118	11	87	chr13	115169878	24175587	24175676	2	35,26,	11,61,	24175587,24175650,
56	6	0	0	1	19	1	33	+	58	118	11	92	chr5	180915260	174483211	174483306	2	35,27,	11,65,	174483211,174483279,
56	6	0	0	2	2	2	17	-	58	118	26	90	chr7	159138663	130313499	130313578	3	6,18,38,	28,35,54,	130313499,130313508,130313540,
53	4	0	0	2	24	1	35	+	58	118	12	93	chr5	180915260	171942749	171942841	3	32,5,20,	12,67,73,	171942749,171942816,171942821,
47	2	0	0	1	27	1	40	-	58	118	16	92	chr2	243199373	56837005	56837094	2	19,30,	26,72,	56837005,56837064,
49	4	0	0	1	4	1	17	+	58	118	12	69	chr1	249250621	211245672	211245742	2	45,8,	12,61,	211245672,211245734,
47	2	0	0	2	28	2	43	+	58	118	13	90	chr7	159138663	33655629	33655721	3	26,6,17,	13,40,73,	33655629,33655658,33655704,
44	2	0	0	1	36	1	49	+	58	118	12	94	chr9	141213431	82947438	82947533	2	25,21,	12,73,	82947438,82947512,
44	3	0	0	1	27	1	40	-	58	118	19	93	chrX	155270560	54797233	54797320	2	20,27,	25,72,	54797233,54797293,
48	10	0	0	0	0	0	0	-	58	118	6	64	chr5	180915260	67025769	67025827	1	58,	54,	67025769,
41	4	0	0	0	0	0	0	+	58	118	1	46	chr4	191154276	102788525	102788570	1	45,	1,	102788525,
46	7	0	0	1	28	1	39	+	58	118	12	93	chr11	135006516	129516520	129516612	2	24,29,	12,64,	129516520,129516583,
39	2	0	0	1	22	1	33	-	58	118	27	90	chrX	155270560	69231492	69231566	2	29,12,	28,79,	69231492,69231554,
41	3	0	0	2	7	1	3	-	58	118	12	63	chr1	249250621	221306004	221306051	3	15,22,7,	55,73,99,	221306004,221306019,221306044,
36	2	0	0	0	0	0	0	+	58	118	6	44	chrX	155270560	101996887	101996925	1	38,	6,	101996887,
35	2	0	0	0	0	0	0	+	58	118	9	46	chr9	141213431	5874167	5874204	1	37,	9,	5874167,
36	4	0	0	0	0	0	0	-	58	118	6	46	chr4	191154276	77194071	77194111	1	40,	72,	77194071,
36	1	0	0	2	6	1	19	+	58	118	48	91	chr6	171115067	99160425	99160481	3	15,5,17,	48,66,74,	99160425,99160440,99160464,
37	4	0	0	1	9	0	0	+	58	118	60	110	chr2	243199373	131540025	131540066	2	34,7,	60,103,	131540025,131540059,
31	0	0	0	0	0	0	0	-	58	118	61	92	chr2	243199373	217764207	217764238	1	31,	26,	217764207,
36	3	0	0	1	27	1	40	+	58	118	27	93	chr4	191154276	83999778	83999857	2	12,27,	27,66,	83999778,83999830,
31	1	0	0	0	0	0	0	-	58	118	61	93	chrX	155270560	110019415	110019447	1	32,	25,	110019415,
31	1	0	0	0	0	0	0	-	58	118	61	93	chr5	180915260	20948438	20948470	1	32,	25,	20948438,
32	2	0	0	0	0	0	0	-	58	118	12	46	chr15	102531392	42673482	42673516	1	34,	72,	42673482,
30	1	0	0	0	0	0	0	-	58	118	61	92	chr7	159138663	117276017	117276048	1	31,	26,	117276017,
30	1	0	0	0	0	0	0	+	58	118	6	37	chr10	135534747	128479211	128479242	1	31,	6,	128479211,
29	1	0	0	0	0	0	0	-	58	118	61	91	chr8	146364022	79533559	79533589	1	30,	27,	79533559,
29	1	0	0	0	0	0	0	-	58	118	9	39	chr7	159138663	39521679	39521709	1	30,	79,	39521679,
30	2	0	0	0	0	0	0	-	58	118	61	93	chr6	171115067	111761890	111761922	1	32,	25,	111761890,
29	1	0	0	0	0	0	0	-	58	118	63	93	chr4	191154276	89893306	89893336	1	30,	25,	89893306,
29	0	0	0	1	2	0	0	-	58	118	61	92	chr4	191154276	46699624	46699653	2	16,13,	26,44,	46699624,46699640,
30	2	0	0	0	0	0	0	+	58	118	61	93	chrX	155270560	112148286	112148318	1	32,	61,	112148286,
29	1	0	0	0	0	0	0	+	58	118	61	91	chr5	180915260	146871872	146871902	1	30,	61,	146871872,
33	4	0	0	0	0	1	1	+	58	118	6	43	chr4	191154276	146688974	146689012	2	33,4,	6,39,	146688974,146689008,
31	3	0	0	0	0	0	0	+	58	118	12	46	chr2	243199373	165906450	165906484	1	34,	12,	165906450,
30	2	0	0	0	0	0	0	+	58	118	60	92	chr11	135006516	83891989	83892021	1	32,	60,	83891989,
30	2	0	0	0	0	0	0	+	58	118	61	93	chr1	249250621	190980455	190980487	1	32,	61,	190980455,
30	1	0	0	1	2	1	1	-	58	118	6	39	chrX	155270560	28833314	28833346	2	25,6,	79,106,	28833314,28833340,
28	1	0	0	0	0	0	0	-	58	118	9	38	chr4	191154276	159851098	159851127	1	29,	80,	159851098,
31	3	0	0	0	0	1	13	+	58	118	57	91	chrX	155270560	24703365	24703412	2	7,27,	57,64,	24703365,24703385,
29	0	0	0	1	6	1	1	+	58	118	7	42	chr1	249250621	62063584	62063614	3	6,19,4,	7,19,38,	62063584,62063590,62063610,
27	1	0	0	0	0	0	0	-	58	118	61	89	chrX	155270560	76180085	76180113	1	28,	29,	76180085,
27	1	0	0	0	0	0	0	-	58	118	64	92	chr7	159138663	37854958	37854986	1	28,	26,	37854958,
28	0	0	0	1	4	1	3	-	58	118	6	38	chr1	249250621	190045242	190045273	2	21,7,	80,105,	190045242,190045266,
28	0	0	0	1	2	1	1	+	58	118	61	91	chr1	249250621	102769882	102769911	2	10,18,	61,73,	102769882,102769893,
27	2	0	0	0	0	0	0	-	58	118	64	93	chrX	155270560	102298858	102298887	1	29,	25,	102298858,
28	3	0	0	0	0	0	0	-	58	118	8	39	chr2	243199373	44963319	44963350	1	31,	79,	44963319,
28	3	0	0	0	0	0	0	-	58	118	6	37	chr2	243199373	13641905	13641936	1	31,	81,	13641905,
27	2	0	0	0	0	0	0	-	58	118	17	46	chr16	90354753	19339677	19339706	1	29,	72,	19339677,
28	3	0	0	0	0	0	0	-	58	118	8	39	chr1	249250621	176211186	176211217	1	31,	79,	176211186,
27	2	0	0	0	0	0	0	+	58	118	64	93	chr7	159138663	46272318	46272347	1	29,	64,	46272318,
27	2	0	0	0	0	0	0	+	58	118	9	38	chr4	191154276	185635385	185635414	1	29,	9,	185635385,
27	2	0	0	0	0	0	0	+	58	118	63	92	chr4	191154276	117024617	117024646	1	29,	63,	117024617,
25	0	0	0	0	0	0	0	+	58	118	67	92	chr3	198022430	166473413	166473438	1	25,	67,	166473413,
27	2	0	0	0	0	0	0	+	58	118	64	93	chr2	243199373	84234430	84234459	1	29,	64,	84234430,
26	1	0	0	0	0	0	0	+	58	118	61	88	chr1	249250621	113037407	113037434	1	27,	61,	113037407,
28	3	0	0	0	0	0	0	+	58	118	61	92	chr1	249250621	68271855	68271886	1	31,	61,	68271855,
25	1	0	0	0	0	0	0	-	58	118	63	89	chrX	155270560	125771170	125771196	1	26,	29,	125771170,
28	4	0	0	0	0	0	0	-	58	118	6	38	chr1	249250621	91903844	91903876	1	32,	80,	91903844,
28	4	0	0	0	0	0	0	+	58	118	61	93	chr8	146364022	132743470	132743502	1	32,	61,	132743470,
26	2	0	0	0	0	0	0	+	58	118	64	92	chr1	249250621	167786079	167786107	1	28,	64,	167786079,
26	0	0	0	1	5	1	6	+	58	118	8	39	chr1	249250621	33665090	33665122	2	16,10,	8,29,	33665090,33665112,
27	4	0	0	0	0	0	0	-	58	118	8	39	chrX	155270560	78917960	78917991	1	31,	79,	78917960,
24	1	0	0	0	0	0	0	-	58	118	11	36	chr6	171115067	140275676	140275701	1	25,	82,	140275676,
26	3	0	0	0	0	0	0	-	58	118	63	92	chr1	249250621	171987945	171987974	1	29,	26,	171987945,
25	2	0	0	0	0	0	0	-	58	118	63	90	chr1	249250621	96326179	96326206	1	27,	28,	96326179,
25	2	0	0	0	0	0	0	+	58	118	65	92	chr3	198022430	175652584	175652611	1	27,	65,	175652584,
23	0	0	0	0	0	0	0	+	58	118	17	40	chr12	133851895	56272365	56272388	1	23,	17,	56272365,
28	5	0	0	0	0	0	0	+	58	118	5	38	chr11	135006516	127195705	127195738	1	33,	5,	127195705,
23	1	0	0	0	0	0	0	-	58	118	66	90	chrX	155270560	29422840	29422864	1	24,	28,	29422840,
23	1	0	0	0	0	0	0	-	58	118	67	91	chr3	198022430	105668743	105668767	1	24,	27,	105668743,
27	5	0	0	0	0	0	0	-	58	118	6	38	chr1	249250621	93394125	93394157	1	32,	80,	93394125,
25	3	0	0	0	0	0	0	+	58	118	61	89	chrX	155270560	69837130	69837158	1	28,	61,	69837130,
22	0	0	0	0	0	0	0	+	58	118	16	38	chr6	171115067	70432154	70432176	1	22,	16,	70432154,
25	3	0	0	0	0	0	0	+	58	118	65	93	chr4	191154276	104048640	104048668	1	28,	65,	104048640,
25	3	0	0	0	0	0	0	+	58	118	65	93	chr2	243199373	175231309	175231337	1	28,	65,	175231309,
21	0	0	0	0	0	0	0	-	58	118	25	46	chrX	155270560	51571580	51571601	1	21,	72,	51571580,
22	1	0	0	0	0	0	0	-	58	118	11	34	chr9	141213431	26076308	26076331	1	23,	84,	26076308,
